#{"t_start": 1772595003.5941832, "env_id": "None"}
r,l,t
5869.5327,2001,2798.648343
5701.785,2001,2798.752641
5582.906,2001,2799.486591
5597.821,2001,2799.678099
5684.261,2001,2801.970119
5722.094,2001,2802.074329
5431.168,2001,2802.813215
5820.3276,2001,2803.004716
5953.17,2001,2805.320199
5870.222,2001,2805.423959
5790.74,2001,2806.16022
5727.695,2001,2806.35317
5465.751,2001,2808.656337
5725.5396,2001,2808.760975
6157.1016,2001,2809.496568
5838.7856,2001,2809.689692
5775.8857,2001,2811.990704
5505.819,2001,2816.650711
6160.7515,2001,2817.373132
5976.089,2001,2817.561827
5788.0483,2001,2819.856263
5794.268,2001,2819.958858
5908.2827,2001,2820.689065
5795.936,2001,2820.879946
5887.683,2001,2823.200876
5825.955,2001,2823.30378
5913.4097,2001,2824.042094
5884.997,2001,2824.239385
5759.8403,2001,2826.525799
5892.9517,2001,2826.628978
5938.4653,2001,2827.36351
5892.5674,2001,2827.553825
5798.679,2001,2829.809953
5849.2144,2001,2829.913276
6017.459,2001,2830.639842
5687.4155,2001,2830.830098
3059.989,1567,2831.919293
5795.293,2001,2837.859752
5901.3335,2001,2838.583838
5858.7256,2001,2838.776497
6068.274,2001,2839.897105
5974.651,2001,2841.18368
5972.336,2001,2841.914693
5971.304,2001,2842.105932
6053.011,2001,2843.208523
5928.1646,2001,2844.513234
5892.893,2001,2845.249879
5806.1216,2001,2845.441198
6128.2256,2001,2846.550689
5979.999,2001,2847.820109
5913.4355,2001,2848.561867
5837.567,2001,2848.754732
6023.533,2001,2849.856328
5810.5156,2001,2850.548008
5952.0923,2001,2851.864521
5837.428,2001,2852.058107
5777.1196,2001,2853.163074
5877.832,2001,2858.51133
5915.9434,2001,2859.843589
5686.3213,2001,2860.038687
5753.4346,2001,2861.149511
6005.691,2001,2861.842114
5940.6416,2001,2863.172257
5744.2915,2001,2863.370878
5476.4756,2001,2864.47211
5823.495,2001,2865.160275
5930.868,2001,2866.503863
5648.922,2001,2866.695079
6067.401,2001,2867.792033
6116.083,2001,2868.481052
5892.2954,2001,2869.804672
5758.431,2001,2869.996814
6044.5156,2001,2871.09838
5935.317,2001,2871.785003
5894.69,2001,2873.096976
5874.7915,2001,2873.287127
5744.3,2001,2874.387455
5910.037,2001,2879.632237
5865.9937,2001,2880.924969
5724.516,2001,2881.117929
5862.932,2001,2882.219067
5798.9746,2001,2882.911975
5303.415,2001,2884.309687
5654.829,2001,2884.500203
5788.818,2001,2885.597345
6060.6846,2001,2886.284101
5908.5913,2001,2887.628509
5983.341,2001,2887.819122
5660.5664,2001,2888.916176
6002.526,2001,2889.602728
5882.862,2001,2890.947586
5834.187,2001,2891.141384
5247.2046,2001,2892.242239
5625.513,2001,2892.931576
5229.722,2001,2894.278469
4954.2593,2001,2894.472206
4578.739,2001,2895.579739
5960.5244,2001,2900.852427
5189.0327,2001,2902.249657
5901.3374,2001,2902.448745
6004.463,2001,2903.558885
5739.891,2001,2904.253975
5804.381,2001,2904.989911
5782.6714,2001,2905.765383
4980.7563,2001,2906.872089
5412.6714,2001,2907.567968
5592.718,2001,2908.30243
5663.1147,2001,2909.091557
5958.3613,2001,2910.213866
5804.7026,2001,2910.912335
3650.3245,2001,2911.645128
5922.542,2001,2912.446099
1015.68115,775,2913.494984
5659.9277,2001,2913.546114
5668.394,2001,2914.235724
4757.734,2001,2914.963226
6018.6255,2001,2916.830765
5956.5244,2001,2916.881875
5682.004,2001,2922.187163
5508.43,2001,2922.917298
5651.5244,2001,2924.797851
5698.2773,2001,2924.85031
5768.4214,2001,2925.547984
5749.262,2001,2926.292056
5683.435,2001,2928.130832
5927.6714,2001,2928.181918
5695.847,2001,2928.87732
5785.8027,2001,2929.609145
5778.2188,2001,2931.472483
5923.0005,2001,2931.523891
5666.436,2001,2932.216128
5585.282,2001,2932.943323
5862.17,2001,2934.806585
5710.9893,2001,2934.858469
5745.879,2001,2935.560263
5624.581,2001,2936.292819
999.8173,675,2936.475719
5185.2627,2001,2938.149956
5671.7188,2001,2938.202177
5574.6143,2001,2944.276883
5727.426,2001,2944.46228
5190.9346,2001,2946.154745
5146.063,2001,2946.205677
5612.5728,2001,2947.62665
5354.3013,2001,2947.812499
3902.8254,2001,2949.450631
4993.777,2001,2949.501086
5105.047,2001,2950.920724
4925.0454,2001,2951.104474
5238.143,2001,2952.745978
5744.047,2001,2952.797156
5838.2593,2001,2954.233829
5172.8843,2001,2954.418386
2264.3174,1431,2954.753952
5597.243,2001,2956.091702
5221.839,2001,2957.586021
5231.3774,2001,2957.770241
5563.7217,2001,2958.106485
5444.465,2001,2959.417105
5405.519,2001,2965.504832
4571.728,2001,2965.691284
5597.0757,2001,2966.029627
5800.9775,2001,2967.460493
6044.309,2001,2968.956014
5518.1885,2001,2969.14125
5555.053,2001,2969.482695
5910.5947,2001,2970.790019
5907.304,2001,2972.259364
5934.0854,2001,2972.444158
5778.4585,2001,2972.779782
5928.049,2001,2974.091632
6042.0566,2001,2975.591284
6196.687,2001,2975.777946
5097.9136,2001,2976.112218
5982.68,2001,2977.484952
5390.926,2001,2978.948122
5729.8726,2001,2979.132971
5937.628,2001,2979.4683
5264.348,2001,2980.818875
5254.2905,2001,2986.887645
5173.5854,2001,2987.07066
5832.0845,2001,2987.404533
5576.7466,2001,2988.125946
6156.2134,2001,2990.192597
6194.333,2001,2990.379162
5885.935,2001,2990.71836
5873.362,2001,2991.449469
5773.255,2001,2993.512637
5992.156,2001,2993.698581
6235.5464,2001,2994.035205
5965.088,2001,2994.762164
6144.7275,2001,2996.837377
6033.6704,2001,2997.024161
5474.5425,2001,2997.361208
5460.183,2001,2998.084963
5960.05,2001,3000.174569
5887.7856,2001,3000.363968
6037.354,2001,3000.70551
6145.4834,2001,3001.442847
5845.0073,2001,3008.141501
6125.269,2001,3008.329297
5979.247,2001,3008.674931
5946.3525,2001,3009.407747
6015.6606,2001,3011.524612
5838.2417,2001,3011.710919
5941.409,2001,3012.049514
5939.852,2001,3012.77682
5960.9824,2001,3014.842113
5943.476,2001,3015.027608
5976.589,2001,3015.362426
6168.493,2001,3016.081124
6085.8066,2001,3018.170888
5805.1235,2001,3018.355146
6099.6914,2001,3018.688048
5924.272,2001,3019.404266
5987.3706,2001,3021.470489
5960.7266,2001,3021.653728
6137.7266,2001,3021.987982
6040.7495,2001,3022.70527
6051.4663,2001,3029.387936
5919.781,2001,3029.573132
6066.23,2001,3029.907015
5911.225,2001,3030.626018
5721.0845,2001,3032.689205
5819.496,2001,3032.872789
5985.883,2001,3033.206826
6098.157,2001,3033.925765
6145.022,2001,3036.089393
6204.4355,2001,3036.273451
5226.7144,2001,3036.612242
6221.0166,2001,3037.335597
5963.4106,2001,3039.408283
6048.578,2001,3039.59442
5915.291,2001,3039.93211
6154.465,2001,3040.659831
6151.679,2001,3042.760069
6187.316,2001,3042.946315
5988.715,2001,3043.287994
6123.4053,2001,3044.021047
6155.0273,2001,3050.726679
6106.508,2001,3050.91249
5874.5806,2001,3051.24773
6036.3223,2001,3051.967575
6015.467,2001,3054.046919
6046.9116,2001,3054.231874
6129.2876,2001,3054.572234
6139.7246,2001,3055.293514
6193.915,2001,3057.38965
6052.855,2001,3057.576585
6208.1577,2001,3057.914787
6146.8413,2001,3058.645438
6207.382,2001,3060.704774
5846.773,2001,3060.890595
6106.877,2001,3061.232391
5491.1523,2001,3061.963591
6031.4307,2001,3064.036013
6089.934,2001,3064.221337
6035.2896,2001,3064.557647
5823.8667,2001,3065.28512
6005.3037,2001,3071.956231
6266.1577,2001,3072.139666
5777.131,2001,3072.473401
5662.222,2001,3073.19337
5611.5894,2001,3075.300048
5798.9087,2001,3075.48704
5757.3003,2001,3075.826502
5937.6,2001,3076.555498
5588.532,2001,3078.688588
6044.8003,2001,3078.874508
5875.2056,2001,3079.213178
5668.0186,2001,3079.941176
5387.313,2001,3082.056163
5286.8086,2001,3082.242401
5819.2534,2001,3082.580562
5849.4004,2001,3083.307017
5815.4463,2001,3084.781662
5801.3125,2001,3085.622437
5945.7603,2001,3085.964086
6074.004,2001,3086.698323
5912.4272,2001,3092.784345
5857.9204,2001,3093.610282
5940.8022,2001,3093.947522
5740.4053,2001,3094.666884
5795.1265,2001,3096.185297
5574.281,2001,3096.976531
6041.9575,2001,3097.314604
5845.3384,2001,3098.042162
4320.14,2001,3099.507918
5933.9272,2001,3099.691282
5861.846,2001,3100.652231
5630.3535,2001,3101.376048
5852.802,2001,3102.849963
5661.0684,2001,3103.035941
5917.9536,2001,3103.990517
5912.8774,2001,3104.725064
5460.1997,2001,3106.194969
5989.2266,2001,3106.377836
6017.8945,2001,3107.306397
6098.012,2001,3108.030099
6002.791,2001,3114.070221
5785.967,2001,3114.253722
5934.9414,2001,3115.231267
5701.352,2001,3115.964893
5875.5767,2001,3117.449496
6069.872,2001,3117.636513
6099.6313,2001,3118.586373
5724.509,2001,3119.32322
5754.7764,2001,3120.823846
5603.461,2001,3121.013236
5903.144,2001,3121.356447
5701.9214,2001,3122.705439
5676.228,2001,3124.172958
5837.037,2001,3124.358618
5862.6055,2001,3124.69402
6001.952,2001,3126.00848
5909.7114,2001,3127.479322
5861.6753,2001,3127.663976
5710.1606,2001,3127.999562
5738.5176,2001,3129.344948
5607.415,2001,3135.391595
5858.338,2001,3135.575047
5998.0903,2001,3135.911372
5444.1177,2001,3137.227946
5701.7505,2001,3138.703501
6004.6377,2001,3138.888843
5929.281,2001,3139.225684
5984.7124,2001,3140.543996
6072.466,2001,3142.011623
6120.4106,2001,3142.196236
5858.6055,2001,3142.533288
5708.106,2001,3143.862074
5896.8804,2001,3145.356678
6023.068,2001,3145.545473
5956.675,2001,3145.88919
6005.132,2001,3147.223148
6013.7856,2001,3148.686774
5791.311,2001,3148.869496
6153.5205,2001,3149.203454
5840.4824,2001,3150.525503
6027.1147,2001,3156.638388
5775.1567,2001,3156.823368
5197.484,2001,3157.158314
5540.733,2001,3158.484513
5804.511,2001,3159.957953
5547.547,2001,3160.142991
5986.167,2001,3160.477726
4859.3154,2001,3161.770484
3927.8042,1502,3163.102219
6084.205,2001,3163.260455
5880.297,2001,3163.448074
5848.5293,2001,3165.12077
5935.492,2001,3166.450155
5958.855,2001,3166.610511
6130.8413,2001,3166.796561
6003.93,2001,3168.50396
5307.5317,2001,3169.840013
5964.6787,2001,3170.001234
5611.174,2001,3170.188133
5989.09,2001,3171.257231
6007.854,2001,3177.742503
5442.539,2001,3177.897109
5473.3843,2001,3178.081233
5403.331,2001,3179.143542
5797.5103,2001,3181.052421
6072.935,2001,3181.211946
5987.5474,2001,3181.398291
5866.44,2001,3182.465816
5638.383,2001,3184.362484
5813.161,2001,3184.519076
5059.887,1932,3184.609329
5729.378,2001,3185.754137
3282.4956,1424,3187.017508
5961.453,2001,3187.655345
5970.993,2001,3187.908853
4732.259,2001,3189.070753
5804.3477,2001,3190.396792
5995.3237,2001,3191.03044
5658.131,2001,3191.281055
3093.6384,1546,3191.825482
5297.8345,2001,3198.324918
5890.644,2001,3198.956241
4730.221,2001,3199.207497
5546.878,2001,3199.74606
4208.5786,1707,3200.656075
5384.473,2001,3202.271773
3820.4614,1573,3202.470983
5817.3193,2001,3202.518041
6254.9644,2001,3203.967666
2054.8699,1366,3204.972756
2558.5574,1448,3205.129987
5941.116,2001,3205.629476
4711.2803,2001,3207.322792
4601.0615,2001,3208.307374
5422.7446,2001,3208.467602
5010.506,2001,3208.975175
2801.1528,1271,3209.674443
3038.156,1257,3210.02012
3631.7317,1515,3210.528075
3356.04,1486,3210.99612
2034.2249,895,3212.346536
3846.9487,2001,3212.984915
4559.339,1863,3213.142081
5889.3613,2001,3218.215956
3800.5662,1501,3219.53753
4794.791,2001,3219.56951
3683.808,1536,3219.743123
2739.9192,1327,3220.615299
2269.3528,947,3220.818698
3489.6836,1366,3221.418048
3404.1196,1650,3222.556263
1846.7201,1060,3222.629986
2532.193,1085,3222.866506
2712.802,1162,3224.146504
2904.6562,1304,3224.408442
2701.0972,1193,3224.495977
4747.0327,2001,3224.717155
2201.301,986,3226.681632
2834.9397,1226,3226.780993
3787.0962,1409,3226.939292
3948.9912,1713,3227.084871
3040.701,1197,3228.29322
2952.89,1263,3229.085464
3048.4785,1448,3229.6447
3649.0977,1637,3229.753911
3724.5217,1620,3231.088117
4015.0642,1741,3231.441463
3342.3513,1559,3231.751293
2000.7084,977,3233.032971
5342.086,2001,3233.083569
2019.6974,874,3233.556636
2942.238,1261,3233.768511
2292.7898,938,3234.344126
1947.0138,1102,3234.514908
2006.0023,939,3239.039915
3128.969,1300,3240.361939
2650.89,1177,3241.261816
4535.373,2001,3241.896047
4569.636,1899,3241.9296
3024.5586,1352,3242.192117
3585.2473,1516,3243.91191
2840.3928,1243,3244.220898
5221.7046,2001,3245.235009
5416.2207,2001,3245.54208
3353.8716,1469,3245.942087
2230.0344,1327,3246.053455
3230.356,1367,3247.695242
2636.6687,1308,3248.301384
4520.6055,1854,3248.6473
3526.2742,1510,3248.685102
3675.2778,1570,3250.412645
2271.404,924,3250.53526
2667.6401,1079,3250.710504
5657.4805,2001,3251.613167
2309.2302,945,3251.81591
3040.414,1242,3252.090665
2904.8135,1190,3252.313242
2568.7744,1044,3253.678637
2693.3955,1155,3254.317448
2382.1409,1055,3254.408149
3812.9077,1794,3254.909974
1770.5588,1055,3258.138728
2832.4243,1331,3258.605026
5350.143,2001,3259.381139
2782.139,1494,3259.922716
3417.1797,1490,3260.766644
2734.25,1219,3261.044009
2742.6365,1181,3261.52754
4415.9272,1960,3261.870958
2886.962,1256,3263.122831
2567.3481,1255,3263.400107
2520.0403,1000,3263.874505
5067.256,2001,3264.894184
2751.0535,1291,3266.248461
4609.091,2001,3266.459379
5312.8755,2001,3266.74185
5242.0356,2001,3268.253682
4593.496,2001,3268.991669
5389.254,2001,3269.773143
5262.534,2001,3270.053785
5280.8384,2001,3271.563951
5640.6743,2001,3272.296778
5437.381,2001,3273.110662
5529.0513,2001,3273.390256
5266.4287,2001,3279.535919
5652.446,2001,3280.266713
5524.8687,2001,3281.060575
4804.298,2001,3281.341028
5603.3096,2001,3282.836191
5442.5874,2001,3283.567954
5765.501,2001,3283.775735
4994.6865,2001,3284.669966
5731.1177,2001,3286.154614
5078.442,2001,3286.881616
4782.892,2001,3287.090311
5211.645,2001,3287.964539
5452.456,2001,3289.468756
5287.378,2001,3290.199315
5737.1304,2001,3290.410167
5454.218,2001,3291.293828
5500.76,2001,3292.783534
5660.2886,2001,3293.514293
5545.827,2001,3293.724467
5511.1665,2001,3294.609172
5730.7666,2001,3300.716042
5795.8096,2001,3301.457845
5224.9185,2001,3301.669228
5792.894,2001,3302.544815
5910.747,2001,3304.065017
5644.569,2001,3304.808449
5861.0244,2001,3305.022789
5899.6396,2001,3305.306443
5717.6196,2001,3307.440812
5914.85,2001,3308.175868
5844.992,2001,3308.385933
5652.9966,2001,3308.665359
5504.435,2001,3310.77081
5899.7847,2001,3311.500317
6010.039,2001,3311.709507
5547.764,2001,3311.986847
5926.2656,2001,3314.12019
5697.502,2001,3314.865704
5820.237,2001,3315.079087
5826.2856,2001,3315.360718
5657.5093,2001,3322.087758
5833.304,2001,3322.814608
5747.5674,2001,3323.022583
5928.868,2001,3323.300355
5975.5703,2001,3325.416872
5955.835,2001,3326.153331
5827.747,2001,3326.364425
6109.956,2001,3326.644821
6171.72,2001,3328.80773
6069.234,2001,3329.552823
5887.173,2001,3329.765147
5850.6235,2001,3330.048931
5517.042,2001,3332.152679
5861.749,2001,3332.893652
5990.831,2001,3333.105925
5706.6094,2001,3333.388137
5768.779,2001,3335.507576
5961.2954,2001,3336.240112
5793.226,2001,3336.449379
5755.8726,2001,3336.731536
5825.6274,2001,3343.433306
5979.3936,2001,3344.159143
5746.149,2001,3344.366013
6142.8877,2001,3344.643174
5733.1035,2001,3346.767387
5985.29,2001,3347.503824
5835.0674,2001,3347.712434
5744.1274,2001,3347.992773
5976.1626,2001,3350.075725
5755.649,2001,3350.804003
5846.431,2001,3351.012147
5917.676,2001,3351.289351
5771.0703,2001,3353.432043
5696.8022,2001,3354.173437
5788.494,2001,3354.384581
6265.0938,2001,3354.663863
5724.0913,2001,3356.741524
5760.5327,2001,3357.468726
5988.631,2001,3357.67778
6015.3286,2001,3357.955185
5914.549,2001,3364.640869
5726.799,2001,3365.374257
5872.2437,2001,3365.58573
6093.933,2001,3365.865416
6303.2183,2001,3367.979997
5800.2905,2001,3368.713335
5933.263,2001,3368.923415
5846.0576,2001,3369.202915
5865.7773,2001,3371.314468
6240.646,2001,3372.048781
5827.8296,2001,3372.261034
6033.722,2001,3372.542138
5708.2554,2001,3374.641255
5678.665,2001,3375.383852
5822.8213,2001,3375.596249
6095.232,2001,3375.879966
6034.9844,2001,3377.993128
6194.2197,2001,3378.730505
5664.7124,2001,3378.941287
5738.6646,2001,3379.222696
6184.9375,2001,3385.976266
5411.5303,2001,3386.705955
5827.7983,2001,3386.915516
5627.863,2001,3387.193621
5730.6,2001,3389.315886
5697.5034,2001,3390.056366
5407.8877,2001,3390.268622
5512.594,2001,3390.545447
5564.843,2001,3392.728624
5243.2065,2001,3393.46782
5423.096,2001,3393.678772
5787.188,2001,3393.957533
5420.0557,2001,3396.021679
5611.585,2001,3396.748228
5744.889,2001,3396.956801
5817.5815,2001,3397.234182
5405.2256,2001,3399.332076
5437.513,2001,3400.060596
5646.8315,2001,3400.269229
5637.529,2001,3400.548056
4863.9907,2001,3406.686135
5708.7583,2001,3408.028099
5424.599,2001,3408.237294
5172.147,2001,3408.513491
5620.2964,2001,3410.003771
5518.159,2001,3411.350112
5790.92,2001,3411.560035
5393.629,2001,3411.838688
5690.393,2001,3413.34654
5799.3174,2001,3414.703011
5779.4243,2001,3414.916328
5583.937,2001,3415.197103
5796.6016,2001,3416.696768
5886.3525,2001,3418.025584
5607.528,2001,3418.234473
5803.5225,2001,3418.51555
5687.541,2001,3420.013978
4903.742,2001,3421.361058
5684.4604,2001,3421.569424
5620.237,2001,3421.846387
5424.0356,2001,3427.965124
5750.5815,2001,3429.350727
5639.208,2001,3429.561064
5549.708,2001,3429.840141
5454.1113,2001,3431.346344
5749.0737,2001,3432.681992
5255.963,2001,3432.894656
5678.346,2001,3433.177026
5604.116,2001,3434.698457
5281.0786,2001,3436.031192
5672.5327,2001,3436.241219
5776.0156,2001,3436.518678
5839.344,2001,3438.011644
5647.9204,2001,3439.331663
4970.7275,2001,3439.540322
5722.0176,2001,3439.818675
5517.2583,2001,3441.314322
5279.649,2001,3442.677135
5475.683,2001,3442.88897
5598.102,2001,3443.177735
5770.326,2001,3449.326728
5527.1484,2001,3450.69765
5637.7305,2001,3450.904859
5669.717,2001,3451.181094
5854.188,2001,3452.667525
5539.4233,2001,3453.990206
5575.0527,2001,3454.199448
5793.3247,2001,3454.477081
5767.0386,2001,3456.011
5915.4443,2001,3456.741408
5830.4146,2001,3457.530803
6071.2803,2001,3457.807038
5729.5205,2001,3459.297751
4754.833,2001,3460.024509
5549.998,2001,3460.829464
5292.8584,2001,3461.104751
6086.96,2001,3462.594727
5980.1113,2001,3463.322815
5754.1465,2001,3464.136055
5593.5977,2001,3464.41415
6110.764,2001,3470.552373
5753.519,2001,3471.281488
6079.1953,2001,3471.490587
4754.3013,2001,3472.36693
6100.9595,2001,3473.8831
5949.2827,2001,3474.610855
6276.138,2001,3474.821161
5805.307,2001,3475.719433
6063.529,2001,3477.232678
6183.5947,2001,3477.975103
6083.182,2001,3478.187924
5831.1216,2001,3479.098284
5452.5166,2001,3480.587057
5746.99,2001,3481.315401
6126.269,2001,3481.524104
6020.902,2001,3482.392723
6322.3955,2001,3483.895683
5795.1953,2001,3484.62797
6121.9893,2001,3484.838576
5915.077,2001,3485.11751
6360.2007,2001,3491.868025
5755.7065,2001,3492.595133
6237.795,2001,3492.804138
6373.437,2001,3493.081695
6195.5186,2001,3495.199237
6126.681,2001,3495.939723
6373.1816,2001,3496.151259
6213.997,2001,3496.432608
6313.8335,2001,3498.541493
6348.269,2001,3499.284731
6166.302,2001,3499.498294
6247.4004,2001,3499.781773
6030.8037,2001,3501.86891
6322.9673,2001,3502.599901
5935.3096,2001,3502.80927
6194.0146,2001,3503.086584
6290.439,2001,3505.165651
6121.2104,2001,3505.889518
6163.807,2001,3506.098601
6215.463,2001,3506.374763
6249.252,2001,3513.184056
6034.217,2001,3513.911974
6240.8105,2001,3514.121661
6400.3125,2001,3514.400085
6104.331,2001,3516.637588
6140.847,2001,3517.37025
6177.0986,2001,3517.580883
6262.895,2001,3517.86511
6063.384,2001,3519.989073
6325.0576,2001,3520.720663
5884.9043,2001,3520.929817
6124.497,2001,3521.208672
6210.4385,2001,3523.277406
6252.593,2001,3524.014132
5259.306,2001,3524.224133
5942.0513,2001,3524.502178
6022.1216,2001,3526.679366
6191.5825,2001,3527.415617
6207.981,2001,3527.627726
5961.296,2001,3527.908014
6108.818,2001,3534.639919
6302.4443,2001,3535.374419
6242.66,2001,3535.584341
6106.761,2001,3535.863577
6103.079,2001,3538.019511
6048.4243,2001,3538.749923
6168.6787,2001,3538.960411
6231.5825,2001,3539.238589
6034.6245,2001,3541.332693
6211.255,2001,3542.072112
6144.138,2001,3542.283573
6315.3276,2001,3542.564041
5996.655,2001,3544.652945
5864.7773,2001,3545.392589
6292.944,2001,3545.603513
5499.5864,2001,3545.883407
6264.834,2001,3547.968617
6146.2207,2001,3548.713103
6353.406,2001,3548.926485
6291.3047,2001,3549.209327
6284.052,2001,3556.013426
6317.922,2001,3556.760604
6403.854,2001,3556.973553
6459.1694,2001,3557.255262
5775.1714,2001,3559.353969
6375.187,2001,3560.078507
5881.266,2001,3560.28704
6151.0083,2001,3560.570575
6238.0063,2001,3562.685714
6039.534,2001,3563.427526
6372.473,2001,3563.639009
6264.825,2001,3563.920086
3645.485,1559,3564.830634
5824.0576,2001,3566.779257
6298.073,2001,3566.988052
5790.321,2001,3567.263467
6231.0205,2001,3568.163001
6276.286,2001,3570.112704
6347.7217,2001,3570.32184
6247.541,2001,3570.59922
6382.4634,2001,3571.492874
4027.2205,1529,3577.594887
5901.969,2001,3578.028076
6330.1636,2001,3578.517341
6238.7866,2001,3579.419261
5575.7393,2001,3580.913879
6482.838,2001,3581.352359
5694.845,2001,3581.842352
6338.5225,2001,3582.746063
6244.785,2001,3584.2557
6344.738,2001,3584.69446
6259.868,2001,3585.19185
5239.8174,1956,3586.040795
6140.8535,2001,3587.60573
6361.6494,2001,3588.040193
6380.8477,2001,3588.531291
6244.0186,2001,3589.37148
6335.2026,2001,3590.932831
6309.482,2001,3591.367093
6296.3926,2001,3591.856432
4625.8945,1649,3592.214012
5977.9907,2001,3597.041846
6090.8433,2001,3597.477993
4513.973,1842,3597.753416
6245.487,2001,3598.329804
6214.2373,2001,3600.35626
6224.771,2001,3600.788234
5173.2104,1908,3600.934006
6451.7817,2001,3601.635359
6171.76,2001,3603.689371
6049.6597,2001,3604.124964
5632.833,2001,3604.270587
6234.472,2001,3604.970793
2996.0527,1324,3605.48966
5934.527,2001,3607.435683
6268.172,2001,3607.585112
4863.755,1747,3607.944679
5569.984,2001,3608.822304
4441.4253,1611,3610.746229
6232.485,2001,3610.776924
5923.4043,2001,3610.925542
6317.5664,2001,3612.16334
4677.6177,1855,3618.496083
6286.539,2001,3618.723167
6167.906,2001,3618.870493
6283.2095,2001,3620.093285
6267.883,2001,3621.831916
6133.2866,2001,3622.060165
6340.6934,2001,3622.205759
2881.435,1187,3622.321315
3070.6968,1635,3624.537963
6092.7446,2001,3624.548234
6175.0786,2001,3625.353194
5884.729,2001,3625.498876
6254.876,2001,3627.844995
6159.362,2001,3627.855378
6301.4614,2001,3628.69002
5882.6504,2001,3628.835349
2916.3271,1637,3630.664089
4801.5635,2001,3631.16465
6016.5513,2001,3631.967769
6532.928,2001,3632.114877
2018.065,1211,3632.881829
4465.6206,1850,3638.863738
6176.7773,2001,3639.301417
6314.1465,2001,3640.074159
6110.546,2001,3640.844361
3299.8962,1262,3641.645274
5739.09,2001,3642.2225
6077.0796,2001,3643.394665
5690.7,2001,3644.167448
6339.8867,2001,3644.970285
6101.491,2001,3645.544828
4230.3003,1674,3645.678355
6239.101,2001,3647.470056
6343.664,2001,3648.280047
6204.868,2001,3648.859821
6121.298,2001,3648.995743
3397.5754,1580,3650.2473
6396.0693,2001,3651.62101
5980.1147,2001,3652.1926
6274.037,2001,3652.326422
6343.3296,2001,3653.575161
6235.1553,2001,3659.558898
5713.766,2001,3660.13241
6024.687,2001,3660.266343
6370.0884,2001,3661.486856
6232.4897,2001,3662.872808
6048.9985,2001,3663.446678
5850.1675,2001,3663.581069
5620.3447,2001,3664.224577
6110.4653,2001,3666.213906
5609.5503,2001,3666.783014
6120.4937,2001,3666.917279
5652.701,2001,3667.5522
6156.6064,2001,3669.516329
5977.93,2001,3670.094937
5945.332,2001,3670.229679
5756.0034,2001,3670.875233
5889.389,2001,3672.850583
6019.3594,2001,3673.426298
5956.9795,2001,3673.560674
6178.4233,2001,3674.204109
6280.88,2001,3680.783992
5951.976,2001,3681.356997
6272.6416,2001,3681.490682
6372.5215,2001,3682.129799
6078.0537,2001,3684.109894
5896.932,2001,3684.684077
6193.0684,2001,3684.818326
5938.2573,2001,3685.458915
6238.3335,2001,3687.43009
6156.4907,2001,3688.003638
5872.07,2001,3688.137484
6203.3594,2001,3688.776174
2462.08,1184,3690.386323
6272.326,2001,3690.789845
6257.968,2001,3691.362372
6190.5825,2001,3692.135638
5979.818,2001,3693.690619
6094.9307,2001,3694.097202
6255.0103,2001,3694.666375
6006.7563,2001,3695.448208
1715.254,888,3695.880933
6081.7446,2001,3697.039907
4957.9624,2001,3702.123343
4065.5413,1731,3703.118475
6229.987,2001,3703.926869
6201.0903,2001,3705.089347
5897.882,2001,3705.498882
5948.4395,2001,3706.472355
6199.002,2001,3707.267595
5922.465,2001,3708.428198
6127.731,2001,3708.832449
5657.6943,2001,3709.810971
6332.9507,2001,3710.604668
5541.306,2001,3711.717692
6288.711,2001,3712.123686
6312.9775,2001,3713.100325
6031.0273,2001,3713.89529
5873.7173,2001,3715.044574
6028.7817,2001,3715.457579
5052.3203,2001,3716.450961
5618.9185,2001,3717.25474
6166.412,2001,3718.418836
6315.19,2001,3723.45342
5990.3755,2001,3724.432501
6208.149,2001,3725.231019
6225.939,2001,3726.352758
6244.294,2001,3726.761168
5829.7065,2001,3727.744969
5960.0566,2001,3728.548422
5989.7217,2001,3729.086175
5653.334,2001,3730.106496
5716.8457,2001,3731.080343
5821.4663,2001,3731.875169
5863.6763,2001,3732.410214
6172.3086,2001,3733.389994
5981.887,2001,3734.366855
5655.921,2001,3735.160228
6223.002,2001,3735.69576
5872.6885,2001,3736.668149
5841.4536,2001,3737.646521
5863.5933,2001,3738.438644
6152.973,2001,3738.976729
6291.3984,2001,3744.598009
6097.9814,2001,3745.587027
5761.0063,2001,3746.382644
6162.6025,2001,3746.916616
5853.9062,2001,3747.92875
6287.467,2001,3748.917117
6184.052,2001,3749.712484
6057.84,2001,3750.249061
6222.593,2001,3751.241752
6046.6494,2001,3752.222236
5964.1465,2001,3753.020844
6203.4297,2001,3753.55766
5775.7954,2001,3753.962153
5829.2974,2001,3755.57817
5907.1147,2001,3756.385465
5921.1704,2001,3756.936006
5877.9897,2001,3757.346977
5566.9023,2001,3758.931499
6092.598,2001,3759.738184
6130.409,2001,3760.281374
6221.0728,2001,3765.331799
5893.56,2001,3766.967708
5483.9634,2001,3767.76122
5711.85,2001,3768.297246
6045.176,2001,3768.702108
5744.528,2001,3770.292325
5915.189,2001,3771.09083
5930.166,2001,3771.627169
6081.863,2001,3772.032927
5830.247,2001,3773.616851
5121.4717,2001,3774.412601
6133.131,2001,3774.947327
6079.3867,2001,3775.351076
