#{"t_start": 1772180824.033337, "env_id": "None"}
r,l,t
644.1133,1001,573.273392
950.68787,1001,573.273398
-873.0136,1001,573.273403
710.5976,1001,574.867313
704.6027,1001,574.867345
767.70197,1001,574.867351
697.1596,1001,574.867355
484.07568,1001,576.887527
598.32916,1001,576.887559
481.03592,1001,576.887565
543.4584,1001,576.887568
597.5086,1001,578.493265
802.044,1001,578.493298
1017.8292,1001,578.493304
811.5514,1001,578.493308
656.5367,1001,580.514284
881.79474,1001,580.514321
823.5264,1001,580.514327
1065.0778,1001,580.514331
778.7377,1001,582.129941
1003.0519,1001,582.129976
606.70306,1001,582.129982
808.6519,1001,582.129986
764.9755,1001,583.69822
902.404,1001,583.698256
805.9389,1001,583.698261
864.04095,1001,583.698266
612.6715,1001,585.822688
782.3999,1001,585.822722
796.6997,1001,585.822728
829.6283,1001,585.822737
939.33215,1001,590.229662
592.6522,1001,590.229703
816.19476,1001,590.229709
865.9801,1001,590.229713
829.91235,1001,592.323113
690.62866,1001,592.323146
1044.8458,1001,592.323152
800.0504,1001,592.323156
523.2286,1001,593.862414
998.68066,1001,593.862442
547.41394,1001,593.862448
528.02325,1001,593.862451
311.76953,1001,595.945463
717.98224,1001,595.945497
1087.0618,1001,595.945503
733.87164,1001,595.945507
880.46313,1001,597.474787
927.53467,1001,597.47482
876.77527,1001,597.474825
640.75574,1001,597.474829
1025.49,1001,599.558833
765.67004,1001,599.558868
842.5322,1001,599.558879
1069.1531,1001,599.558883
914.99304,1001,601.080192
597.0011,1001,601.080221
947.5603,1001,601.080226
868.2802,1001,601.08023
832.5788,1001,603.173599
-2472.0842,1001,603.173632
692.3083,1001,603.17364
797.4673,1001,603.173645
665.6655,1001,604.708856
821.24725,1001,604.708887
946.016,1001,604.708893
848.5158,1001,604.708897
908.4129,1001,606.805509
1041.8657,1001,606.805541
755.01776,1001,606.805552
864.55505,1001,606.805557
1000.993,1001,611.192329
662.6055,1001,611.192361
767.5928,1001,611.192367
905.6001,1001,611.192371
702.679,1001,613.331998
520.0687,1001,613.332032
1049.3403,1001,613.332038
855.76886,1001,613.332043
927.1202,1001,614.871858
1131.5087,1001,614.871895
758.9901,1001,614.871901
1089.4027,1001,614.871905
633.54297,1001,616.993046
1050.5815,1001,616.993079
738.5346,1001,616.993086
970.44666,1001,616.99309
571.385,1001,618.529302
715.02844,1001,618.529339
683.72565,1001,618.529346
965.7816,1001,618.529357
684.97034,1001,620.652658
948.4223,1001,620.652695
752.7316,1001,620.652702
1145.4673,1001,620.652705
-236.7075,1001,622.180816
533.16864,1001,622.180851
914.7366,1001,622.180857
873.0008,1001,622.180861
492.0883,1001,624.281744
798.8086,1001,624.281777
695.56946,1001,624.281784
1010.7346,1001,624.281788
836.4325,1001,625.812211
927.54254,1001,625.812242
952.918,1001,625.812247
741.7095,1001,625.812251
803.84375,1001,627.907515
988.4579,1001,627.907549
-356.07806,1001,627.907555
804.728,1001,627.907559
888.7684,1001,632.245003
720.99084,1001,632.245034
764.97144,1001,632.24504
761.8644,1001,632.245044
987.5244,1001,634.474523
600.0513,1001,634.47456
1037.228,1001,634.474566
878.84015,1001,634.47457
827.73254,1001,636.017984
979.31366,1001,636.018017
944.9372,1001,636.018022
926.0912,1001,636.018026
519.82056,1001,638.040486
477.77823,1001,638.040521
765.74677,1001,638.040527
1006.8412,1001,638.040531
1028.0232,1001,639.560461
925.63715,1001,639.560495
767.7361,1001,639.560501
778.6691,1001,639.560505
1056.991,1001,641.55547
778.5454,1001,641.555504
554.3589,1001,641.555511
-293.40875,1001,641.555515
958.8844,1001,643.108477
745.0027,1001,643.108512
1094.6821,1001,643.108519
899.79065,1001,643.108523
837.85223,1001,645.094729
-2308.8699,1001,645.094767
679.94086,1001,645.094774
804.7172,1001,645.094778
620.4317,1001,646.635337
591.77893,1001,646.635373
1035.7898,1001,646.635381
1094.2462,1001,646.635387
972.6423,1001,648.644686
839.7554,1001,648.644722
819.81555,1001,648.644729
-42.019794,1001,648.644733
1006.0905,1001,652.995056
908.44116,1001,652.99509
701.7797,1001,652.995096
984.6999,1001,652.9951
1052.2167,1001,655.00772
17.55592,1001,655.007756
960.304,1001,655.007764
844.48517,1001,655.007767
1039.3695,1001,656.555494
745.50385,1001,656.555527
936.367,1001,656.555533
854.94025,1001,656.555538
705.3918,1001,658.567791
966.88776,1001,658.567826
991.9579,1001,658.567832
898.4278,1001,658.567836
674.503,1001,660.103057
603.299,1001,660.103088
877.7718,1001,660.103094
1040.7726,1001,660.103098
876.269,1001,662.115451
1178.7256,1001,662.115485
733.32855,1001,662.115492
616.6474,1001,662.115496
924.5578,1001,663.643606
822.4455,1001,663.643639
-1013.81854,1001,663.643645
813.04767,1001,663.643649
571.1422,1001,665.641699
953.75287,1001,665.641733
806.5745,1001,665.64174
1072.4519,1001,665.641744
866.60876,1001,667.181822
833.23785,1001,667.181851
524.16095,1001,667.181857
940.85834,1001,667.181861
-739.5384,1001,669.158214
887.1649,1001,669.158246
788.7055,1001,669.158252
1122.6018,1001,669.158255
861.7714,1001,673.603899
992.86383,1001,673.603939
811.1496,1001,673.603945
981.07166,1001,673.603949
732.3089,1001,675.616766
1035.2318,1001,675.616799
898.71844,1001,675.616806
861.6349,1001,675.61681
654.4877,1001,677.16041
842.7495,1001,677.160444
974.82135,1001,677.160451
916.4483,1001,677.160455
1091.8335,1001,678.69217
924.0927,1001,678.692205
942.5172,1001,678.692212
864.6069,1001,678.692217
881.10284,1001,680.728639
1086.3501,1001,680.728675
758.0593,1001,680.728681
551.8936,1001,680.728686
787.31195,1001,682.265892
1089.4518,1001,682.26593
854.87555,1001,682.265937
801.4749,1001,682.265941
890.8,1001,684.275937
982.2829,1001,684.275974
960.7266,1001,684.275981
894.00775,1001,684.275985
1087.9126,1001,685.813567
937.301,1001,685.813599
725.26636,1001,685.813606
894.1132,1001,685.81361
908.32,1001,687.837358
788.29065,1001,687.83739
1113.5453,1001,687.837397
1031.5553,1001,687.837401
973.08905,1001,689.383464
953.2852,1001,689.383494
793.81726,1001,689.383501
973.1597,1001,689.383505
984.93756,1001,694.218075
1189.5101,1001,694.218108
929.58453,1001,694.218115
856.59015,1001,694.218119
890.0282,1001,695.761168
901.4789,1001,695.761201
1155.6771,1001,695.761206
989.4261,1001,695.76121
1139.2125,1001,697.831517
1089.3115,1001,697.831554
603.6579,1001,697.831563
346.0088,1001,697.831568
985.426,1001,699.383461
1076.096,1001,699.383493
772.3017,1001,699.383499
977.363,1001,699.383504
-2112.3572,1001,701.392389
823.10986,1001,701.392425
706.4435,1001,701.392431
1010.1088,1001,701.392435
665.5168,1001,702.950969
1123.2769,1001,702.951002
989.2307,1001,702.951008
792.687,1001,702.951012
1012.39813,1001,704.993
728.6181,1001,704.993032
1068.5728,1001,704.993039
976.5378,1001,704.993044
-973.7893,1001,706.505583
-2300.9512,1001,706.505614
834.2956,1001,706.505621
821.9423,1001,706.505625
931.33624,1001,708.520928
1026.6815,1001,708.520962
583.1333,1001,708.520968
1074.9246,1001,708.520973
992.1634,1001,710.072665
1041.2328,1001,710.072696
1023.3715,1001,710.072705
978.6062,1001,710.07271
969.3316,1001,714.902049
1074.8022,1001,714.902082
785.34674,1001,714.902088
951.0119,1001,714.902092
484.11575,1001,716.44765
909.42365,1001,716.447681
818.4463,1001,716.447687
1261.3441,1001,716.447691
809.6188,1001,718.4835
1113.4203,1001,718.483535
694.3582,1001,718.483541
1143.1934,1001,718.483546
1053.8947,1001,720.048771
546.30963,1001,720.048802
1048.201,1001,720.048808
896.3498,1001,720.048813
1196.2428,1001,722.088111
1028.8301,1001,722.088143
768.63873,1001,722.08815
972.8424,1001,722.088154
1007.703,1001,723.629852
922.1411,1001,723.629887
1216.8019,1001,723.629894
761.45074,1001,723.629898
1157.3804,1001,725.656764
1035.9177,1001,725.656796
985.1855,1001,725.656802
632.97095,1001,725.656806
1003.312,1001,727.193849
-92.37716,1001,727.193882
955.9384,1001,727.193888
1011.89905,1001,727.193892
926.7312,1001,729.212588
694.46783,1001,729.212625
1099.4503,1001,729.212631
916.98645,1001,729.212635
968.71704,1001,730.761879
1004.1439,1001,730.761915
1090.3329,1001,730.761923
689.3515,1001,730.761927
779.2281,1001,735.587645
947.93695,1001,735.587676
928.94403,1001,735.587682
737.4327,1001,735.587687
996.6006,1001,737.127358
919.6107,1001,737.127392
1154.9873,1001,737.127399
1052.0144,1001,737.127403
991.1408,1001,739.162648
782.54724,1001,739.162681
1189.1644,1001,739.162687
1251.2462,1001,739.162691
967.32794,1001,740.718547
1045.2667,1001,740.718581
986.1518,1001,740.718588
1007.4508,1001,740.718592
994.1308,1001,742.759933
851.07587,1001,742.759967
1048.941,1001,742.759977
1114.8954,1001,742.759981
1076.9924,1001,744.298441
840.16034,1001,744.298473
866.3616,1001,744.298479
1114.4034,1001,744.298483
1087.5475,1001,746.333531
899.9417,1001,746.333563
971.7729,1001,746.33357
1016.5941,1001,746.333573
1145.1707,1001,747.870855
1165.7692,1001,747.87089
655.7245,1001,747.870897
1082.2402,1001,747.8709
594.98663,1001,749.892135
708.23914,1001,749.892168
854.01215,1001,749.892174
979.3121,1001,749.892178
895.8011,1001,751.435883
572.4221,1001,751.43592
1037.2578,1001,751.435926
930.012,1001,751.43593
591.86316,1001,756.27031
1304.5691,1001,756.270344
857.38043,1001,756.270351
1130.7314,1001,756.270355
780.06616,1001,757.798589
1113.256,1001,757.79862
1087.2142,1001,757.798626
998.1935,1001,757.798634
1069.591,1001,759.848574
1059.7821,1001,759.848608
875.5005,1001,759.848615
992.81885,1001,759.848619
818.23004,1001,761.400146
1150.4757,1001,761.400181
1132.4911,1001,761.400187
1207.3638,1001,761.40019
1032.4034,1001,763.424851
1229.2719,1001,763.424886
827.5754,1001,763.424893
1258.8582,1001,763.424897
957.0461,1001,764.964767
1053.899,1001,764.9648
515.1891,1001,764.964806
1135.6339,1001,764.964811
1260.1497,1001,766.967433
1104.8326,1001,766.967467
657.39734,1001,766.967474
654.40845,1001,766.967478
886.9081,1001,768.508926
978.18835,1001,768.508957
1173.5425,1001,768.508964
998.63324,1001,768.508967
1043.1787,1001,770.043499
994.3726,1001,770.043532
896.8602,1001,770.043537
712.77576,1001,770.043542
1074.2399,1001,772.049215
803.3883,1001,772.049248
747.84375,1001,772.049255
1008.877,1001,772.049259
1041.5497,1001,776.425297
1035.458,1001,776.425328
1072.534,1001,776.425334
768.3093,1001,776.425339
1103.7137,1001,778.448858
960.6513,1001,778.448889
1128.9805,1001,778.448896
1017.63617,1001,778.4489
1155.9344,1001,779.979469
1045.8556,1001,779.979501
802.36115,1001,779.979507
740.05066,1001,779.979511
931.8251,1001,782.016925
1107.9034,1001,782.01696
950.19025,1001,782.016966
1001.4955,1001,782.01697
947.62244,1001,783.562098
1166.3301,1001,783.562132
838.31757,1001,783.562142
434.6152,1001,783.562147
1063.0605,1001,785.605342
1155.7512,1001,785.605377
947.00604,1001,785.605383
868.9228,1001,785.605387
839.3991,1001,787.164258
887.06793,1001,787.16429
1215.1919,1001,787.164296
1002.3639,1001,787.1643
1055.0281,1001,789.218304
1103.0448,1001,789.218338
1065.044,1001,789.218344
1135.8472,1001,789.218348
992.8592,1001,790.762246
1162.4462,1001,790.762282
1136.8386,1001,790.762288
959.5183,1001,790.762291
1163.26,1001,792.777882
1020.2605,1001,792.77792
971.2268,1001,792.777926
-726.2954,1001,792.777931
859.36444,1001,797.176438
1168.9119,1001,797.176472
1112.6011,1001,797.176478
1122.2527,1001,797.176482
1233.971,1001,799.208493
350.27634,1001,799.208528
1246.2335,1001,799.208535
1178.6942,1001,799.208539
1091.8473,1001,800.746095
924.15985,1001,800.746126
844.01044,1001,800.746132
1217.512,1001,800.746136
723.95514,1001,802.747527
1156.1853,1001,802.747563
796.633,1001,802.747569
909.0531,1001,802.747573
839.88,1001,804.294527
1119.7909,1001,804.294559
958.6357,1001,804.294575
1148.2256,1001,804.29458
1190.9191,1001,806.303593
743.0188,1001,806.303628
1176.2054,1001,806.303635
896.1011,1001,806.303643
1156.6687,1001,807.832989
1217.3029,1001,807.833024
1092.3813,1001,807.833029
75.58772,1001,807.833034
1062.5848,1001,809.854901
692.9019,1001,809.854939
1036.6324,1001,809.854946
1158.4983,1001,809.854951
1048.9744,1001,811.402174
952.82416,1001,811.402207
1086.3958,1001,811.402214
1277.0841,1001,811.402218
1270.9877,1001,813.442042
1190.1215,1001,813.442078
1138.8577,1001,813.442085
1169.0094,1001,813.442089
1143.77,1001,817.773775
1062.0723,1001,817.773808
1045.3103,1001,817.773814
-855.18146,1001,817.773818
285.03745,1001,819.799177
984.2374,1001,819.799212
1216.1294,1001,819.799218
819.0731,1001,819.799222
1104.028,1001,821.345536
1335.6152,1001,821.345568
1005.7593,1001,821.345573
1242.1884,1001,821.345578
867.35376,1001,823.394946
1210.4537,1001,823.394981
960.8233,1001,823.394988
1076.6284,1001,823.394992
1262.9371,1001,824.933254
973.69794,1001,824.933286
752.57745,1001,824.933292
1127.5273,1001,824.933296
1232.1621,1001,826.928215
1195.1672,1001,826.928248
-2420.6296,1001,826.928255
1134.3005,1001,826.928259
938.66974,1001,828.452688
-569.61237,1001,828.452722
800.6137,1001,828.452738
1069.48,1001,828.452742
-638.40784,1001,830.489108
1020.40137,1001,830.489141
310.3998,1001,830.489147
-879.5533,1001,830.489151
1197.1256,1001,831.991157
-1311.7543,1001,831.991187
1092.7699,1001,831.991193
-511.98187,1001,831.991196
1260.8232,1001,833.97329
901.7371,1001,833.973325
-1083.3268,1001,833.973331
-1071.9747,1001,833.973334
855.8576,1001,838.257945
-987.4077,1001,838.257977
1007.21326,1001,838.257983
1102.163,1001,838.257987
798.5938,1001,840.260175
886.6934,1001,840.26021
903.8377,1001,840.260218
854.7957,1001,840.260223
1135.9791,1001,841.798598
1247.4053,1001,841.79863
1012.51324,1001,841.798636
1015.4531,1001,841.798641
560.9442,1001,843.838879
1001.71625,1001,843.838919
863.51404,1001,843.838927
1277.7435,1001,843.838931
1199.2913,1001,845.358629
965.56647,1001,845.358662
-2341.688,1001,845.358668
1195.9384,1001,845.358672
1109.6603,1001,847.344841
-158.17397,1001,847.344877
1025.7769,1001,847.344884
-894.80286,1001,847.344888
624.3443,1001,848.873479
1253.8156,1001,848.873512
642.29974,1001,848.873518
933.4257,1001,848.873522
849.089,1001,850.877866
984.683,1001,850.877913
1212.171,1001,850.87792
1019.2765,1001,850.877925
864.2273,1001,852.392953
371.79968,1001,852.392986
320.9096,1001,852.392992
709.56854,1001,852.392996
954.564,1001,854.372115
-605.57025,1001,854.372148
830.33704,1001,854.372154
-1452.2402,1001,854.372158
701.9301,1001,858.74032
899.5639,1001,858.740355
442.66144,1001,858.740364
1182.7396,1001,858.740369
1171.9104,1001,860.279904
-882.7136,1001,860.279942
1201.9751,1001,860.279948
1066.7609,1001,860.279953
1066.4712,1001,862.324293
1139.1292,1001,862.324327
982.7688,1001,862.324333
1024.7853,1001,862.324337
1044.3115,1001,863.86254
933.96765,1001,863.862571
-341.58292,1001,863.862578
711.81055,1001,863.862582
1124.1003,1001,865.87451
-1468.3007,1001,865.874545
1150.5034,1001,865.874552
1119.5513,1001,865.874556
-935.44965,1001,867.420307
1300.7296,1001,867.420339
1108.1866,1001,867.420355
961.3881,1001,867.42036
1094.5728,1001,869.44132
1162.9575,1001,869.441355
1147.3478,1001,869.441361
838.72174,1001,869.441365
35.310974,1001,870.959563
50.44826,1001,870.959595
757.95123,1001,870.959601
504.95187,1001,870.959605
920.5588,1001,872.974864
1099.5676,1001,872.974898
727.8181,1001,872.974905
1193.635,1001,872.974914
1120.5493,1001,874.517561
1172.7988,1001,874.517592
1307.6761,1001,874.517599
1180.5814,1001,874.517603
1259.1194,1001,879.382337
1107.5863,1001,879.382368
1003.5998,1001,879.382374
1172.5652,1001,879.382378
685.2687,1001,880.921429
950.33093,1001,880.921461
1056.6979,1001,880.921467
666.0398,1001,880.921471
323.07083,1001,882.933833
1032.573,1001,882.933866
1144.8856,1001,882.933872
1052.8925,1001,882.933875
1254.8003,1001,884.488528
833.0736,1001,884.48856
1287.033,1001,884.488566
1251.4095,1001,884.48857
1188.1399,1001,886.514968
1130.0775,1001,886.515001
946.7523,1001,886.515007
1138.3751,1001,886.515016
1087.1682,1001,888.051011
974.1978,1001,888.051045
1226.3212,1001,888.051052
1143.9598,1001,888.051056
1286.044,1001,890.054649
888.1687,1001,890.054684
1102.701,1001,890.054691
-990.151,1001,890.054694
1099.1073,1001,891.60828
1209.3666,1001,891.608312
774.92957,1001,891.60832
1040.8339,1001,891.608326
1291.8483,1001,893.647931
1145.6521,1001,893.647966
789.3948,1001,893.647973
1095.9468,1001,893.647977
1233.5094,1001,895.190976
1143.7283,1001,895.19101
24.745195,1001,895.191016
1316.8701,1001,895.191021
1085.2897,1001,900.004617
1270.006,1001,900.004648
889.33606,1001,900.004654
1193.9248,1001,900.004659
1088.299,1001,901.536881
1279.6381,1001,901.536916
-542.9367,1001,901.536922
937.5911,1001,901.536927
1228.9656,1001,903.545348
884.4181,1001,903.545383
1144.4928,1001,903.54539
1002.6493,1001,903.545394
1272.8307,1001,905.072233
1020.35126,1001,905.072264
1055.17,1001,905.07227
917.9365,1001,905.072274
940.48303,1001,907.091922
1043.1318,1001,907.091955
1138.3928,1001,907.091963
